default,housing,loan,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.conf.idx,euribor3m,nr.employed,admin.,blue-collar,entrepreneur,retired,services,student,unemployed,divorced,married,single,basic.4y,basic.6y,basic.9y,university.degree,unknown_education,cellular,telephone,Adult,Elderly,Young,apr,dec,jul,mar,may,nov,oct,sep,mon,thu,y
2.57569277,0.917615317,-0.44237632,-0.277918432,0.340785927,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.490398056,1.253937696,1.238373678,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,2.593618877,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
-0.386906639,0.917615317,-0.44237632,0.646713754,0.340785927,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.255008211,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,0.917615317,-0.44237632,-0.10778611,0.781772443,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.490398056,1.252867181,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,2.593618877,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
2.57569277,0.917615317,-0.44237632,-0.758727168,0.781772443,0.424020201,-0.507852191,-0.026473576,1.119858432,0.614361317,1.197735655,0.81832072,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
-0.386906639,0.917615317,2.364577228,-1.069403583,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.261976031,-0.649438102,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,3.033876863,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,0
-0.386906639,0.917615317,-0.44237632,-0.780918341,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.255008211,1.238373678,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,-1.11611578,-0.44237632,-0.669962479,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.256613984,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,-1.11611578,-0.44237632,-1.039815353,0.340785927,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.261976031,-0.649973359,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,3.033876863,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,-1.04721241,-0.541187105,0.424020201,-0.507852191,-0.026473576,0.42083065,-0.367647014,0.803250851,0.872667195,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,2.9683624,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,0.917615317,-0.44237632,1.364228329,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.255008211,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,0
-0.386906639,-1.11611578,2.364577228,-0.033815535,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.255008211,1.238373678,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,0.917615317,-0.44237632,1.09793426,-0.541187105,0.424020201,-0.507852191,-0.026473576,0.42083065,-0.367647014,0.841254136,0.872667195,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,2.9683624,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
-0.386906639,0.917615317,-0.44237632,-0.240933145,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.119858432,0.614361317,1.197735655,0.81832072,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,-1.11611578,-0.44237632,0.668904926,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.119858432,0.614361317,1.19880617,0.81832072,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,-0.536815444,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.332575288,1.253402439,1.238373678,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
2.57569277,0.917615317,-0.44237632,-0.403668409,1.22275896,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.332575288,1.253402439,1.238373678,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
2.57569277,-1.11611578,2.364577228,-0.381477237,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.257149242,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,0
2.57569277,0.917615317,-0.44237632,-0.884477146,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.255008211,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,1.726684146,1.663745476,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.732938277,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,-3.920840516,-0.173018135,5.499023896,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,-1.11611578,2.364577228,0.262066764,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.257149242,1.238373678,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,0
-0.386906639,0.917615317,-0.44237632,0.787257846,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.119858432,0.614361317,1.197735655,0.81832072,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,-0.522021329,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.490398056,1.253937696,1.238373678,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,2.593618877,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,0.917615317,2.364577228,0.572743179,0.781772443,0.424020201,-0.507852191,-0.026473576,1.119858432,0.614361317,1.197735655,0.81832072,-0.637980026,-0.452997904,-0.181850455,4.52606143,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,1.09793426,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.119858432,0.614361317,1.19880617,0.81832072,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,-1.11611578,-0.44237632,-0.980638893,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.490398056,1.253937696,1.238373678,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,2.593618877,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,0.917615317,-0.44237632,-1.306109422,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.706710658,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,2.000375273,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.490398056,1.251796666,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,5.552026657,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,2.593618877,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,0
-0.386906639,-1.11611578,-0.44237632,0.239875592,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.332575288,1.253402439,1.238373678,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,4.546216571,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
-0.386906639,0.917615317,-0.44237632,-1.158168272,0.781772443,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.332575288,1.252867181,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,5.552026657,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
2.57569277,-1.11611578,-0.44237632,0.557949064,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.119858432,0.614361317,1.197735655,0.81832072,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
-0.386906639,0.917615317,-0.44237632,-0.854888916,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.257149242,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,0.06974327,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,0.917615317,2.364577228,-0.98803595,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.255008211,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,-1.11611578,2.364577228,1.845037066,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.261976031,-0.671383661,-0.222187819,-0.637980026,-0.452997904,5.499023896,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,3.033876863,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,0
-0.386906639,0.917615317,2.364577228,-1.601991722,1.663745476,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.724374157,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,0
-0.386906639,0.917615317,-0.44237632,-0.277918432,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.710992718,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,0.917615317,2.364577228,-0.255727259,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.256078727,1.238373678,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,0.917615317,-0.44237632,-1.409668227,-0.541187105,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.261976031,-0.649973359,-0.222187819,-0.637980026,-0.452997904,5.499023896,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,3.033876863,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,0.639316696,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.119858432,0.614361317,1.197735655,0.81832072,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,0.917615317,-0.44237632,-1.10638887,-0.100200589,0.424020201,-0.507852191,-0.026473576,0.42083065,-0.367647014,0.841254136,0.872667195,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,2.9683624,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
-0.386906639,0.917615317,-0.44237632,0.787257846,-0.100200589,0.424020201,-0.507852191,-0.026473576,1.294615378,0.666968906,1.255543469,1.238373678,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
2.57569277,0.917615317,-0.44237632,-0.566403674,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.724374157,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,0
-0.386906639,0.917615317,-0.44237632,-1.1359771,-0.541187105,0.424020201,0.775514239,-1.95223714,-1.501495753,1.71912069,-1.017160029,-1.146077882,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,-3.920840516,-0.173018135,5.499023896,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,2.9683624,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,-0.544212501,1.22275896,0.424020201,-0.507852191,-0.026473576,1.119858432,0.614361317,1.198270913,0.81832072,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
2.57569277,-1.11611578,-0.44237632,-0.359286064,-0.541187105,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.332575288,1.253937696,1.238373678,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,-1.11611578,-0.44237632,-0.366683122,0.781772443,0.424020201,-0.507852191,-0.026473576,1.294615378,-0.332575288,1.253402439,1.238373678,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,4.31098775,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,-0.563742302,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,0
2.57569277,-1.11611578,-0.44237632,-0.514624271,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
-0.386906639,0.917615317,-0.44237632,-0.95844772,-0.100200589,-2.340974726,0.775514239,1.899289988,-0.569458709,-1.104153263,-0.732938277,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,0
